transaction_id,customer_id,customer_name,age,gender,city,region,category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_date,order_status,store_id,sales_rep,rating
TXN-111307,CUST-06103,Customer_72163,20,Other,Polokwane,Limpopo,Sports,Yoga Mat,4,384.73,0.15,1308.08,Credit Card,2023-10-16,Completed,STR-026,Rep_065,2.6
TXN-158385,CUST-01367,Customer_92402,25,?,Pretoria,,Electronics,Smart TV,2,9902.2,0.15,16833.74,Mobile Pay,2024-04-21,Completed,STR-050,,0
TXN-166388,CUST-04115,Customer_1282,34,Female,Pretoria,Gauteng,Home & Garden,Dining Table,1,5670.7,0.1,5103.63,Cash,2022-11-17,Completed,STR-016,Rep_045,3.1
TXN-121128,CUST-16472,Customer_64584,47,Other,Port Elizabeth,Eastern Cape,Home & Garden,Garden Chair,1,873.12,0.05,829.46,EFT,2024-06-24,Completed,STR-045,Rep_106,
TXN-158477,CUST-24096,Customer_39404,53,Female,Cape Town,Western Cape,Toys,Board Game,-1,291.88,0.15,248.1,Cash,2022-07-04,Completed,STR-028,Rep_189,1.3
TXN-145343,CUST-09507,Customer_95227,28,F,Pretoria,Gauteng,Health & Beauty,Vitamins,2,200.33,0.05,380.63,Cash,30/08/2023,Pending,STR-005,Rep_187,4.2
TXN-124653,CUST-15083,Customer_22777,18,Male,East London,,Toys,LEGO Set,1,707.14,0.2,565.71,Mobile Pay,2024-09-26,Completed,STR-041,Rep_057,1.3
TXN-151826,CUST-03957,Customer_25358,31,Female,Kimberley,Northern Cape,Toys,Doll,2,194.37,0.05,369.3,Credit Card,2024-09-21,Returned,STR-025,Rep_117,3.8
TXN-141576,CUST-08282,Customer_4593,33,Female,Cape Town,Western Cape,Home & Garden,Couch,5,8128.78,0.0,40643.9,Cash,2023-02-16,Cancelled,STR-004,Rep_092,10
TXN-148638,CUST-08500,Customer_92659,21,Female,Nelspruit,Mpumalanga,Clothing,Dress,2,835.89,0.05,1588.19,EFT,2022-04-08,Returned,STR-018,Rep_003,3.9
TXN-174836,CUST-22794,Customer_81431,64,Other,Cape Town,Western Cape,Sports,Dumbbell Set,4,805.04,0.2,2576.13,Mobile Pay,2022-09-25,Completed,STR-033,Rep_025,1.8
TXN-156153,CUST-15427,,38,Male,Nelspruit,Mpumalanga,Clothing,Dress,5,797.98,0.0,3989.9,credit card,2024-03-24,Completed,STR-034,Rep_188,1.5
TXN-141251,CUST-09223,Customer_76453,58,Female,Johannesburg,Gauteng,toys,Board Game,1,312.29,,265.45,,2024-09-18,Pending,STR-036,Rep_035,4.4
TXN-124549,CUST-19440,Customer_56462,30,Male,Polokwane,Limpopo,Sports,Running Shoes,1,1236.73,0.2,989.38,Cash,2023-01-06,Completed,STR-022,Rep_058,1.5
TXN-157698,CUST-04198,,19,Male,East London,Eastern Cape,Home & Garden,Garden Chair,2,909.97,0.05,1728.94,Credit Card,2022-04-06,Completed,STR-031,Rep_108,2.7
TXN-150752,CUST-16300,Customer_89974,,Male,Polokwane,Limpopo,Sports,Bicycle,2,4804.77,0.15,8168.11,Cash,2023-04-17,Cancelled,STR-015,Rep_140,4.4
TXN-165913,CUST-21880,Customer_23548,-5,Other,Johannesburg,Gauteng,SPORTS,Bicycle,1,5081.77,0.0,5081.77,EFT,2024-09-13,Completed,STR-044,Rep_106,4.4
TXN-105894,CUST-08411,Customer_21975,150,Other,Nelspruit,Mpumalanga,Food & Beverage,Protein Bar,1,44.84,0.1,40.36,Cash,2023-07-21,Completed,STR-020,Rep_057,1.4
TXN-112024,CUST-01023,Customer_53119,29,Male,Kimberley,Northern Cape,Electronics,Camera,4,6956.65,0.15,23652.61,Cash,2022-02-28,Completed,STR-015,,3.5
TXN-133785,CUST-08330,Customer_31851,35,Male,Bloemfontein,Free State,Toys,Puzzle,2,153.15,0.2,245.04,Credit Card,2023-05-08,Completed,STR-017,,2.0
TXN-150805,CUST-22336,Customer_88612,43,Female,Bloemfontein,Free State,Sports,Dumbbell Set  ,2,809.57,0.1,1457.23,EFT,2023-10-14,Pending,STR-043,Rep_113,2.8
TXN-131719,CUST-18809,Customer_61075,70,Female,Bloemfontein,Free State,Electronics,Headphones  ,1,1441.19,0.05,R1369.13,EFT,2023-04-02,Completed,STR-050,Rep_117,3.1
TXN-169949,CUST-15818,Customer_50064,,Other,East London,Eastern Cape,Sports,Bicycle,1,5043.06,0.1,4538.75,Mobile Pay,2022-11-01,Completed,STR-021,Rep_096,2.4
TXN-144999,CUST-08387,Customer_25243,,Female,East London,Eastern Cape,Toys,Board Game,4,309.56,0.2,990.59,EFT,2023-11-16,Completed,STR-033,Rep_183,3.8
TXN-163388,CUST-05234,Customer_59023,56,Female,Durban,KwaZulu-Natal,Health & Beauty,Electric Toothbrush,1,490.11,0.0,490.11,Credit Card,2024-09-06,Returned,STR-005,Rep_190,4.2
TXN-103180,CUST-11491,Customer_10310,999,Female,East London,Eastern Cape,Health & Beauty,Perfume,5,767.87,0.1,3455.41,Credit Card,2023-03-12,Completed,STR-031,Rep_141,1.9
TXN-140071,CUST-02789,Customer_66259,30,N/A,Nelspruit,Mpumalanga,Home & Garden,Garden Chair,4,895.72,0.0,3582.88,Cash,2023-03-30,Completed,STR-034,Rep_120,4.9
TXN-141086,CUST-18303,Customer_55641,,Male,Cape Town,Western Cape,HEALTH & BEAUTY,Hair Dryer,5,705.39,0.0,3526.95,Debit Card,2024-07-11,Completed,STR-002,Rep_069,3.0
TXN-165327,CUST-22528,Customer_72124,25,Male,Bloemfontein,Free State,Toys,LEGO Set,3,699.17,0.15,1782.88,Cash,2023-01-24,Completed,STR-003,Rep_180,3.5
TXN-100100,CUST-24627,Customer_7743,,,Johannesburg,Gauteng,Home & Garden,Bookshelf,4,1905.33,0.2,6097.06,Cash,2023-12-22,Completed,STR-033,Rep_055,1.6
TXN-154601,CUST-23846,,68,Male,Kimberley,Northern Cape,HOME & GARDEN,Garden Chair,5,904.74,0.0,4523.7,Mobile Pay,15/06/2022,Completed,STR-048,Rep_084,
TXN-159357,CUST-21037,,54,,Kimberley,Northern Cape,Health & Beauty,Hair Dryer,5,717.5,0.1,3228.75,Mobile Pay,2023-12-14,Completed,STR-046,Rep_075,2.8
TXN-131978,CUST-19435,Customer_82635,46,Female,Kimberley,Northern Cape,Clothing,Jeans,4,605.12,0.15,2057.41,Credit Card,2022-11-16,Completed,STR-039,Rep_001,1.4
TXN-154581,CUST-09061,Customer_77014,65,Male,Polokwane,Limpopo,ELECTRONICS,Tablet,3,4965.95,0.05,14152.96,Mobile Pay,2024-04-03,Completed,STR-001,Rep_168,4.4
TXN-174639,CUST-10916,Customer_34985,43,Female,Cape Town,Western Cape,Sports,Dumbbell Set,3,816.84,0.0,2450.52,Mobile Pay,2023-11-20,Returned,STR-028,Rep_123,3.2
TXN-134738,CUST-20283,Customer_45404,N/A,Male,Port Elizabeth,Eastern Cape,Electronics,Camera,3,7054.06,0.2,16929.74,Credit Card,2023-01-24,Completed,STR-040,Rep_030,3.0
TXN-107601,CUST-17644,Customer_47941,26,Male,Johannesburg,Gauteng,Sports,Bicycle,2,4837.37,0.0,9674.74,CASH,2023-09-30,Returned,STR-015,Rep_182,1.0
TXN-153553,CUST-11717,Customer_17122,59,Female,Durban,KwaZulu-Natal,Health & Beauty,Perfume,1,835.83,0.0,835.83,Credit Card,2022-02-17,Cancelled,STR-033,,2.4
TXN-137657,CUST-27939,Customer_94228,0,Female,Port Elizabeth,Eastern Cape,Food & Beverage,Energy Drink,5,29.85,0.05,141.79,Mobile Pay,2023-10-13,Completed,STR-028,Rep_176,
TXN-137032,CUST-11324,Customer_72712,62,Female,Pretoria,Gauteng,Food & Beverage,Coffee Beans,1,195.9,0.15,166.51,Cash,2024-06-04,Completed,STR-047,Rep_059,2.8
TXN-147208,CUST-05293,Customer_65933,58,Male,Pretoria,Gauteng,Health & Beauty,Perfume,3,815.55,0.15,2079.65,Cash,2023-05-19,Completed,STR-002,Rep_141,
TXN-136015,CUST-11793,Customer_66775,150,Male,Nelspruit,Mpumalanga,Toys,Puzzle  ,4,145.76,0.2,466.43,Cash,2023-08-11,Completed,STR-028,,3.1
TXN-139734,CUST-10961,Customer_56395,63,,Polokwane,Limpopo,Clothing,Sneakers,4,1008.89,0.15,5309.92,Debit Card,2024-01-20,Returned,STR-004,Rep_094,1.5
TXN-167367,CUST-02352,Customer_15290,43,Other,Nelspruit,Mpumalanga,ELECTRONICS,Camera,3,6711.64,0.0,20134.92,Debit Card,2024-02-25,Completed,STR-030,Rep_131,2.3
TXN-169231,CUST-03848,,22,Male,Cape Town,Western Cape,Food & Beverage,Energy Drink,3,29.09,0.05,82.91,Debit Card,2023-04-21,Completed,STR-044,Rep_006,3.1
TXN-172360,CUST-13404,Customer_40300,20,Male,Bloemfontein,,Toys,RC Car,4,918.91,0.2,2940.51,Credit Card,2023-03-03,Returned,STR-022,Rep_173,3.6
TXN-164344,CUST-09593,Customer_41957,36,Male,East London,Eastern Cape,Electronics,Headphones,4,1549.27,0.0,6197.08,EFT,2024-06-18,Completed,STR-008,Rep_081,3.3
TXN-121700,CUST-27461,Customer_61507,35,Female,Johannesburg,Gauteng,Electronics,Smartphone,5,8597.54,0.1,38688.93,EFT,2023-03-28,Completed,STR-023,Rep_174,1.7
TXN-126828,CUST-01537,Customer_59657,999,Other,Port Elizabeth,Eastern Cape,Food & Beverage,Energy Drink,4,30.43,0.1,109.55,Debit Card,2024-07-30,Completed,STR-048,Rep_137,3.7
TXN-144840,CUST-09637,Customer_85128,29,Female,Johannesburg,Gauteng,FOOD & BEVERAGE,Olive Oil,4,131.18,0.0,524.72,Debit Card,2023-12-03,Completed,STR-019,Rep_060,1.6
TXN-131554,CUST-22843,Customer_60667,36,Other,Pretoria,Gauteng,Clothing,Hoodie,1,542.74,0.0,829.71,Credit Card,20/01/2022,Completed,STR-012,Rep_190,1.8
TXN-137001,CUST-17468,Customer_28162,59,Male,Pretoria,Gauteng,Toys,Doll,2,194.46,0.2,311.14,EFT,2022-03-26,Completed,STR-010,Rep_035,2.2
TXN-109511,CUST-16942,Customer_79670,47,Other,Port Elizabeth,Eastern Cape,home & garden,Garden Chair,5,901.9,0.0,4509.5,,2022-12-28,Completed,STR-021,Rep_054,4.3
TXN-170475,CUST-07525,,35,Male,Cape Town,Western Cape,Clothing,Jeans,4,614.29,0.05,2334.3,Mobile Pay,2024-03-17,Completed,STR-028,Rep_012,2.5
TXN-152841,CUST-24328,Customer_24044,33,Male,East London,Eastern Cape,Clothing,Dress,1,778.35,0.05,739.43,Cash,2023-06-07,Completed,STR-034,Rep_149,4.7
TXN-106063,CUST-02127,,64,Female,Polokwane,Limpopo,Health & Beauty,Vitamins,2,200.45,0.1,360.81,Debit Card,2023-04-25,Completed,STR-009,Rep_200,4.8
TXN-146519,CUST-10756,Customer_40665,57,Female,Cape Town,Western Cape,Food & Beverage,Tea Set,1,242.06,0.05,229.96,Debit Card,2022-03-28,Completed,STR-012,Rep_007,3.3
TXN-141829,CUST-12085,Customer_21213,27,Male,Johannesburg,Gauteng,Clothing,Jeans,5,591.5,0.1,2661.75,Mobile Pay,2023-01-31,Completed,STR-009,,3.2
TXN-125952,CUST-23916,Customer_34630,26,Female,Nelspruit,Mpumalanga,Sports,Running Shoes,1,1256.8,0.1,1131.12,Cash,2022-06-22,Completed,STR-019,Rep_138,1.4
TXN-145656,CUST-18637,Customer_36392,,Male,Cape Town,Western Cape,Food & Beverage,Tea Set,4,255.21,0.15,867.71,EFT,00/00/0000,Completed,STR-049,Rep_071,4.8
TXN-108531,CUST-15519,Customer_14738,43,Female,East London,Eastern Cape,Sports,Running Shoes,1,1236.39,0.2,989.11,Cash,2023-07-12,Completed,STR-007,Rep_182,1.7
TXN-127025,CUST-09429,Customer_39901,22,Other,Johannesburg,Gauteng,Food & Beverage,Coffee Beans,5,197.91,0.0,989.55,Credit Card,2022-01-24,Completed,STR-025,Rep_092,1.8
TXN-165215,CUST-13645,Customer_88518,,FEMALE,  Kimberley  ,Northern Cape,Sports,Yoga Mat,4,402.95,0.15,1370.03,Mobile Pay,2024-09-27,Completed,STR-050,Rep_041,2.0
TXN-143655,CUST-09971,Customer_46246,999,Other,Kimberley,Northern Cape,Health & Beauty,Moisturiser,2,241.18,0.15,410.01,Mobile Pay,2023-11-05,Completed,STR-037,Rep_122,5.0
TXN-128017,CUST-03406,Customer_78825,36,Male,Bloemfontein,Free State,Health & Beauty,Perfume,5,818.76,0.05,3889.11,Mobile Pay,2022-08-31,Completed,STR-038,Rep_154,2.1
TXN-134621,CUST-21881,Customer_36714,64,Other,Pretoria,Gauteng,Sports,Dumbbell Set,3,797.0,0.0,2391.0,Debit Card,2022-10-27,Returned,STR-046,Rep_148,2.3
TXN-152309,CUST-18642,Customer_90039,38,Female,Johannesburg,Gauteng,Health & Beauty,Vitamins,3,195.97,0.15,499.72,Cash,2024-03-12,Completed,STR-009,Rep_087,
TXN-172315,CUST-15951,Customer_58649,65,Female,East London,Eastern Cape,Sports,Running Shoes,4,1358.55,0.05,5162.49,Debit Card,2023-01-21,Completed,STR-049,Rep_075,10
TXN-100313,CUST-12715,Customer_58372,57,Female,Cape Town,Western Cape,Health & Beauty,Perfume,2,835.97,0.0,1671.94,Credit Card,2024-02-03,Returned,STR-012,Rep_030,2.6
TXN-151003,CUST-08442,,21,Female,Cape Town,Western Cape,Toys,Doll,1,199.33,,199.33,Credit Card,2023-05-16,Completed,STR-034,Rep_098,2.5
TXN-164819,CUST-19274,Customer_32167,30,Other,Cape Town,Western Cape,Electronics,Headphones,5,1454.35,0.0,7271.75,Cash,2024-03-15,Completed,STR-028,Rep_050,3.1
TXN-171150,CUST-16704,Customer_90987,150,Female,East London,Eastern Cape,Food & Beverage,Protein Bar,2,46.37,0.1,83.47,Debit Card,2023-01-08,Completed,STR-002,,2.6
TXN-102534,CUST-17641,Customer_71071,31,Female,Pretoria,Gauteng,Food & Beverage,Coffee Beans,1,193.5,0.05,183.82,Mobile Pay,2022-11-17,Completed,STR-013,Rep_184,3.8
TXN-120550,CUST-07677,Customer_20206,,Male,Johannesburg,Gauteng,Toys,Doll,1,200.22,0.05,190.21,Credit Card,2022-01-10,Completed,STR-026,Rep_068,1.1
TXN-158908,CUST-11492,Customer_48005,59,Male,Durban,KwaZulu-Natal,FOOD & BEVERAGE,Coffee Beans,2,192.28,0.0,384.56,Mobile Pay,2023-12-07,Completed,STR-023,Rep_200,3.5
TXN-117051,CUST-01960,,60,Male,Bloemfontein,Free State,Home & Garden,Couch,4,7672.1,0.05,29153.98,Mobile Pay,2022-08-03,Completed,STR-049,,2.5
TXN-148127,CUST-03427,Customer_83840,36,Female,Port Elizabeth,Eastern Cape,Food & Beverage,Energy Drink,2,29.45,0.0,58.9,EFT,2024-12-23,Completed,STR-038,Rep_080,4.2
TXN-159227,CUST-26345,Customer_11300,52,Female,Pretoria,Gauteng,Health & Beauty,Vitamins,1,208.87,0.15,177.54,Debit Card,2022-05-30,Completed,STR-022,Rep_181,1.5
TXN-106088,CUST-13876,Customer_81734,37,Male,Cape Town,Western Cape,Clothing,Jacket,3,1326.19,0.2,3182.86,Cash,2023-05-24,Completed,STR-020,Rep_008,1.4
TXN-136460,CUST-22877,Customer_20690,66,Female,Bloemfontein,Free State,Health & Beauty,Moisturiser,3,248.02,0.05,1286.78,Debit Card,2024-12-11,Completed,STR-020,Rep_038,2.1
TXN-123499,CUST-17977,Customer_42280,29,Male,  Polokwane  ,Limpopo,food & beverage,Coffee Beans,3,188.56,0.15,480.83,,N/A,Completed,STR-032,Rep_069,4.6
TXN-164022,CUST-24617,Customer_31673,51,Male,Bloemfontein,Free State,Electronics,Tablet,1,4884.63,0.05,4640.4,EFT,2023-12-04,Completed,STR-044,Rep_019,1.0
TXN-108525,CUST-20404,Customer_90083,29,,Durban,KwaZulu-Natal,Toys,LEGO Set,1,665.62,0.0,665.62,EFT,2022-04-08,Completed,STR-027,Rep_101,3.3
TXN-158305,CUST-15046,Customer_7520,67,Other,Nelspruit,Mpumalanga,Clothing,Jacket,1,1256.54,0.1,1130.89,EFT,13/45/2023,Completed,STR-004,Rep_129,3.8
TXN-103286,CUST-21800,Customer_62643,53,Other,Pretoria,Gauteng,Sports,Tennis Racket,3,592.28,0.0,1776.84,Credit Card,2022-11-26,Pending,STR-009,Rep_132,1.1
TXN-133446,CUST-27574,Customer_58305,68,Male,Bloemfontein,Free State,Home & Garden,Lamp,1,530.05,0.15,450.54,Mobile Pay,2023-10-22,Completed,STR-030,,
TXN-119763,CUST-03229,Customer_31574,,Male,Cape Town,Western Cape,Health & Beauty,Electric Toothbrush,4,488.6,0.0,1954.4,Cash,13/45/2023,Returned,STR-003,Rep_067,4.7
TXN-142904,CUST-10265,Customer_95167,34,Other,East London,Eastern Cape,Electronics,Smartphone,5,8880.56,0.0,44402.8,Mobile Pay,2022-05-21,Pending,STR-015,Rep_011,2.1
TXN-129181,CUST-01071,Customer_61618,20,Female,Polokwane,,Clothing,Jeans,1,622.79,0.15,529.37,EFT,2022-12-21,Completed,STR-008,Rep_068,2.1
TXN-123433,CUST-25506,Customer_51912,68,Other,Nelspruit,Mpumalanga,Home & Garden,Dining Table,4,5259.45,0.0,21037.8,Cash,2024-03-29,Pending,STR-033,Rep_136,2.9
TXN-173962,CUST-17309,Customer_91439,150,Female,Nelspruit,Mpumalanga,FOOD & BEVERAGE,Coffee Beans,1,195.58,0.1,176.02,Debit Card,2022-03-04,Completed,STR-023,Rep_190,2.7
TXN-148991,CUST-28195,Customer_91197,48,Other,Polokwane,Limpopo,Toys,Board Game,1,287.39,0.0,287.39,Credit Card,2023-01-28,Completed,STR-043,Rep_166,0
TXN-109653,CUST-22426,Customer_9374,70,Female,Port Elizabeth,Eastern Cape,Clothing,T-Shirt,5,242.15,0.0,1210.75,Debit Card,2023-08-07,Pending,STR-038,Rep_176,4.8
TXN-145865,CUST-12994,Customer_46374,58,Female,Nelspruit,Mpumalanga,home & garden,Couch,1,8311.29,0.0,8311.29,,2023-06-12,Returned,STR-001,Rep_060,4.2
TXN-125939,CUST-22479,Customer_90247,51,Male,East London,Eastern Cape,Food & Beverage,Tea Set,4,240.81,0.0,R963.24,Debit Card,2024-10-23,Returned,STR-003,Rep_120,
TXN-146650,CUST-25264,Customer_2065,69,N/A,Polokwane,Limpopo,Toys,RC Car,3,861.28,0.0,2583.84,Mobile Pay,2022-09-11,Completed,STR-030,Rep_058,2.7
TXN-105522,CUST-19512,Customer_56142,49,Female,Johannesburg,Gauteng,Home & Garden,Lamp,4,557.04,0.1,2005.34,N/A,2024-02-23,Pending,STR-001,Rep_071,4.3
TXN-156418,CUST-04292,Customer_5170,56,Male,Cape Town,Western Cape,Toys,RC Car,2,925.1,0.0,1850.2,Cash,2023-01-22,Completed,STR-034,Rep_099,3.5
TXN-167814,CUST-03599,Customer_18529,34,Female,Kimberley,Northern Cape,Health & Beauty,Hair Dryer,5,723.52,0.05,3436.72,Debit Card,2023-10-01,Pending,STR-028,Rep_176,3.1
TXN-112723,CUST-29478,Customer_11275,53,Other,Pretoria,Gauteng,Electronics,Laptop,1,13528.21,0.0,20490.68,Mobile Pay,2022-02-02,Completed,STR-048,Rep_140,1.5
TXN-116915,CUST-18568,Customer_86710,40,Other,Kimberley,Northern Cape,Food & Beverage,Tea Set,1,248.71,0.15,211.4,Credit Card,2023-12-17,Completed,STR-026,Rep_056,3.7
TXN-144314,CUST-13925,Customer_68849,69,Female,Pretoria,Gauteng,Health & Beauty,Perfume,5,767.85,0.0,3839.25,Mobile Pay,2024-05-30,Completed,STR-018,Rep_174,4.4
TXN-156362,CUST-24176,Customer_53869,N/A,Male,Kimberley,Northern Cape,Sports,Tennis Racket,2,605.21,0.15,1028.86,EFT,2023-10-21,Completed,STR-012,Rep_026,1.8
TXN-141252,CUST-05428,Customer_7519,24,Other,Nelspruit,Mpumalanga,Clothing,Hoodie,5,542.74,0.15,2306.64,EFT,2023-08-29,Completed,STR-042,Rep_129,4.5
TXN-119019,CUST-03198,Customer_37688,53,Other,Nelspruit,Mpumalanga,Electronics,Smartphone,2,8658.31,0.1,15584.96,Mobile Pay,2023-09-04,Completed,STR-028,Rep_073,
TXN-130084,CUST-07534,Customer_55692,,Male,Nelspruit,,Home & Garden,Lamp,2,549.24,0.05,1043.56,Mobile Pay,2023-05-15,Completed,STR-014,Rep_026,3.3
TXN-117660,CUST-28504,Customer_51781,52,Female,Cape Town,Western Cape,HEALTH & BEAUTY,Perfume,3,798.27,0.15,2035.59,Credit Card,2023-07-11,Returned,STR-045,Rep_014,
TXN-136686,CUST-03256,,18,Female,Durban,KwaZulu-Natal,Home & Garden,Lamp,3,553.42,0.0,1660.26,Cash,2023-09-26,Returned,STR-048,Rep_107,4.7
TXN-122121,CUST-18477,Customer_85795,-5,Female,Polokwane,Limpopo,Electronics,Headphones,3,1426.32,0.15,3637.12,Cash,2023-01-09,Completed,STR-045,Rep_025,4.4
TXN-134666,CUST-08492,Customer_25668,35,Female,Port Elizabeth,Eastern Cape,Health & Beauty,Hair Dryer,3,688.86,0.0,2066.58,Debit Card,2023-10-18,Pending,STR-032,Rep_167,
TXN-125130,CUST-11802,Customer_67601,19,,Cape Town,Western Cape,Food & Beverage,Tea Set,3,248.48,0.0,745.44,EFT,2023-07-18,Completed,STR-031,Rep_181,3.4
TXN-106337,CUST-01300,Customer_15296,60,Male,Port Elizabeth,Eastern Cape,toys,LEGO Set,1,677.33,0.15,575.73,,2022-02-20,Completed,STR-043,Rep_078,3.9
TXN-156604,CUST-14599,Customer_23166,35,Male,Johannesburg,Gauteng,sports,Bicycle,3,5042.79,0.0,15128.37,,2023-11-14,Completed,STR-025,Rep_160,3.8
TXN-103762,CUST-13807,Customer_79973,18,Other,East London,Eastern Cape,Health & Beauty,Electric Toothbrush,5,500.57,0.1,2252.57,EFT,2024-11-27,Completed,STR-037,Rep_021,4.9
TXN-123717,CUST-26969,Customer_31312,41,Female,Cape Town,Western Cape,Sports,Yoga Mat,5,387.99,0.2,1551.96,Credit Card,2022-06-29,Pending,STR-017,Rep_140,1.9
TXN-106316,CUST-08836,Customer_57852,57,Other,Durban,KwaZulu-Natal,Sports,Dumbbell Set,2,816.86,,R1633.72,Credit Card,2024-03-18,Completed,STR-011,Rep_034,3.3
TXN-164396,CUST-03765,Customer_35194,53,Other,Port Elizabeth,Eastern Cape,Health & Beauty,Moisturiser,5,250.4,0.05,1189.4,Credit Card,2022-05-13,Completed,STR-042,Rep_120,1.7
TXN-148124,CUST-07238,Customer_62719,29,Female,East London,Eastern Cape,Health & Beauty,Hair Dryer,4,701.54,0.1,2525.54,,2022-12-04,Completed,STR-019,Rep_183,2.0
TXN-109328,CUST-21128,Customer_78879,37,Female,Kimberley,Northern Cape,Electronics,Laptop,4,12788.04,0.05,48594.55,Cash,2023-05-16,Completed,STR-029,Rep_121,3.6
TXN-115720,CUST-21190,Customer_13828,51,Female,Bloemfontein,Free State,Health & Beauty,Perfume,5,791.15,0.05,3757.96,Cash,2023-05-05,Completed,STR-036,Rep_043,3.2
TXN-168811,CUST-18464,Customer_79926,54,Other,Polokwane,Limpopo,Home & Garden,Couch,5,7699.04,0.0,38495.2,Cash,2024-12-25,Completed,STR-028,Rep_054,2.0
TXN-103664,CUST-17232,Customer_14868,66,Male,Durban,KwaZulu-Natal,Home & Garden,Lamp,3,551.81,0.15,1407.12,Debit Card,2024-05-13,Completed,STR-041,Rep_004,2.4
TXN-103935,CUST-04248,Customer_89100,18,Other,Pretoria,Gauteng,Health & Beauty,Perfume,4,802.71,0.0,3210.84,Mobile Pay,2023-05-02,Returned,STR-038,Rep_026,4.8
TXN-100840,CUST-14476,Customer_14588,49,Other,  Johannesburg  ,Gauteng,Electronics,Camera,1,6658.21,0.1,5992.39,Mobile Pay,2022-07-24,Completed,STR-033,Rep_149,4.2
TXN-165712,CUST-03325,Customer_85826,58,Male,Polokwane,Limpopo,Toys,Puzzle,3,147.77,0.1,398.98,Mobile Pay,2023-01-20,Completed,STR-042,Rep_115,4.8
TXN-166940,CUST-01960,Customer_63362,44,Male,Kimberley,Northern Cape,Food & Beverage,Tea Set,1,259.72,0.15,292.26,Cash,2022-07-17,Completed,STR-041,Rep_122,3.1
TXN-124782,CUST-15443,Customer_77272,44,M,Polokwane,Limpopo,Home & Garden,Couch,1,8131.64,0.2,6505.31,Credit Card,2022-12-14,Returned,STR-035,Rep_112,1.1
TXN-135029,CUST-03705,Customer_64278,59,F,Kimberley,Northern Cape,electronics,Tablet,3,5240.7,0.0,15722.1,,2024-11-08,Completed,STR-025,Rep_085,1.8
TXN-104871,CUST-19470,Customer_84428,21,Female,Pretoria,Gauteng,Health & Beauty,Vitamins,5,191.68,0.1,862.56,EFT,2023-05-30,Cancelled,STR-014,Rep_021,2.8
TXN-100632,CUST-02894,Customer_83786,63,Other,Cape Town,Western Cape,Home & Garden,Couch,2,8008.34,0.1,14415.01,Mobile Pay,2099-01-01,Completed,STR-044,Rep_180,3.2
TXN-158809,CUST-29990,Customer_9917,51,Female,Nelspruit,Mpumalanga,Clothing,Jeans,3,610.16,0.05,1738.96,EFT,2024-05-12,Completed,STR-011,Rep_144,4.1
TXN-129307,CUST-04066,Customer_23347,40,Female,Polokwane,Limpopo,Home & Garden,Dining Table  ,5,5573.44,0.0,27867.2,Mobile Pay,2023-06-04,Completed,STR-049,Rep_153,2.1
TXN-165916,CUST-18357,Customer_21724,50,Other,Port Elizabeth,Eastern Cape,toys,RC Car,1,915.82,0.2,732.66,,2023-11-27,Completed,STR-027,Rep_044,1.1
TXN-149134,CUST-17627,Customer_76061,47,,Polokwane,Limpopo,Electronics,Tablet,3,5049.78,0.15,12876.94,Credit Card,2024-03-01,Completed,STR-031,Rep_013,1.5
TXN-174044,CUST-15704,Customer_59018,47,M,Port Elizabeth,Eastern Cape,Food & Beverage,Energy Drink,1,28.18,0.05,26.77,Credit Card,2023-08-29,Completed,STR-038,Rep_016,4.4
TXN-116867,CUST-26767,Customer_23043,35,Female,Durban,KwaZulu-Natal,Sports,Tennis Racket,2,586.85,0.0,1173.7,Mobile Pay,2024-04-11,Returned,STR-042,Rep_045,
TXN-124344,CUST-09358,Customer_55604,32,Male,Pretoria,Gauteng,Sports,Yoga Mat,5,405.79,0.2,1623.16,N/A,2022-10-17,Completed,STR-022,Rep_110,3.5
TXN-106373,CUST-17068,Customer_65453,55,Other,Nelspruit,Mpumalanga,Food & Beverage,Protein Bar,2,46.85,0.0,93.7,Mobile Pay,2023-03-30,Completed,STR-042,Rep_034,1.4
TXN-102893,CUST-15752,Customer_40579,20,Male,Cape Town,Western Cape,ELECTRONICS,Smartphone,1,9138.17,0.0,9138.17,Credit Card,02/11/2024,Completed,STR-045,Rep_079,
TXN-112767,CUST-24487,Customer_20612,,Female,Pretoria,Limpopo,home & garden,Garden Chair,3,938.13,0.0,2814.39,,2023-10-17,Completed,STR-050,Rep_093,3.3
TXN-155830,CUST-23231,Customer_55850,39,Other,Kimberley,Northern Cape,Clothing,Dress,3,783.74,0.0,2351.22,EFT,2024-07-22,Completed,STR-001,Rep_017,1.2
TXN-156851,CUST-25699,Customer_43950,33,Male,Bloemfontein,Free State,Toys,Puzzle,5,156.3,0.0,781.5,Mobile Pay,2024-03-06,Completed,STR-038,Rep_173,2.4
TXN-158988,CUST-16351,Customer_44969,58,Other,Cape Town,Western Cape,Electronics,Tablet,1,4992.82,0.2,3994.26,Debit Card,2024-01-18,Completed,STR-050,Rep_180,4.6
